ANNO,MES,ENERGIA_GENERADA,ENERGIA_DEPOSITADA,ENERGIA_RETIRADA,IMPORTE_POR_ENERGIA_RETIRADA,EMPRESA,CODIGO_TARIFA,CODIGO_TARIFA1,TOTAL_CONSUMO_KWH,TOTAL_IMPORTE_ENE,Suma de DISTRITO,Recuento de DISTRITO,Provincia1,CONSUMO_NATURAL,SECTOR,Data_Check
2018,1,273,134,134,1782.2,ESPH,1,Residencial,132,8649.2,40102,1,Heredia,405,Residencial,TRUE
2018,1,343,168,168,2234.4,ESPH,1,Residencial,65,4244.79,40103,1,Heredia,408,Residencial,TRUE
2018,1,618,303,303,4029.9,ESPH,1,Residencial,276,19561.68,40205,1,Heredia,894,Residencial,TRUE
2018,1,133,65,65,864.5,ESPH,1,Residencial,71,4655.36,40104,1,Heredia,204,Residencial,TRUE
2018,1,247,121,121,1609.3,ESPH,1,Residencial,143,9357.64,40601,1,Heredia,390,Residencial,TRUE
2018,1,1623,795,752,10001.6,ESPH,8,Preferencial monómica,0,1959.56,40103,1,Heredia,1580,Servicios,TRUE
2018,1,316,155,155,2061.5,ESPH,1,Residencial,307,22105.6,40601,1,Heredia,623,Residencial,TRUE
2018,1,138,68,68,904.4,ESPH,1,Residencial,221,14893.16,40104,1,Heredia,359,Residencial,TRUE
2018,1,3373,1653,1653,21984.9,ESPH,4,Comercios y servicios monómica,600,54091.78,40101,1,Heredia,3973,Servicios,TRUE
2018,1,5068,2483,1803,23979.9,ESPH,6,Industrial monómica,0,2712.44,40104,1,Heredia,4388,Industrial,TRUE
2018,1,1240,608,608,8086.4,ESPH,4,Comercios y servicios monómica,1310,118451.18,40104,1,Heredia,2550,Servicios,TRUE
2018,1,207,101,7,93.1,ESPH,1,Residencial,865,69381.32,40601,1,Heredia,978,Residencial,TRUE
2018,1,1522,746,604,8033.2,ESPH,4,Comercios y servicios monómica,969,87267.8,40103,1,Heredia,2349,Servicios,TRUE
2018,1,136,67,67,891.1,ESPH,1,Residencial,99,6492.8,40205,1,Heredia,235,Residencial,TRUE
2018,1,185,91,91,1210.3,ESPH,1,Residencial,123,8064.26,40104,1,Heredia,308,Residencial,TRUE
2018,1,331,162,162,2154.6,ESPH,1,Residencial,141,9230.73,40101,1,Heredia,472,Residencial,TRUE
2018,1,376,184,184,2447.2,ESPH,1,Residencial,193,12635.44,40101,1,Heredia,569,Residencial,TRUE
2018,1,342,168,168,2234.4,ESPH,1,Residencial,188,12282.47,40505,1,Heredia,530,Residencial,TRUE
2018,1,102,50,13,172.9,ESPH,1,Residencial,587,45919.56,40104,1,Heredia,652,Residencial,TRUE
2018,1,209,102,102,1356.6,ESPH,1,Residencial,285,20318.84,40104,1,Heredia,494,Residencial,TRUE
2018,1,429,210,210,2793,ESPH,1,Residencial,84,5489.22,40101,1,Heredia,513,Residencial,TRUE
2018,1,355,174,174,2314.2,ESPH,1,Residencial,68,4452.92,40103,1,Heredia,423,Residencial,TRUE
2018,1,250,123,50,665,ESPH,4,Comercios y servicios monómica,619,55970.31,40104,1,Heredia,796,Servicios,TRUE
2018,1,790,387,74,984.2,ESPH,1,Residencial,0,1960.69,40101,1,Heredia,477,Residencial,TRUE
2018,1,538,264,264,3511.2,ESPH,8,Preferencial monómica,111,7251.39,40504,1,Heredia,649,Servicios,TRUE
2018,1,330,162,162,2154.6,ESPH,1,Residencial,24,1962.99,40601,1,Heredia,354,Residencial,TRUE
2018,1,0,0,0,0,ESPH,1,Residencial,558,43310.34,40101,1,Heredia,558,Residencial,FALSE
2018,1,715,350,350,4655,ESPH,4,Comercios y servicios monómica,198,17909.24,40502,1,Heredia,913,Servicios,TRUE
2018,1,16,8,8,106.4,ESPH,4,Comercios y servicios monómica,333,30034.03,40104,1,Heredia,349,Servicios,TRUE
2018,1,289,142,103,1369.9,ESPH,1,Residencial,337,24646.26,40101,1,Heredia,587,Residencial,TRUE
2018,1,193,95,95,1263.5,ESPH,1,Residencial,345,25412.96,40104,1,Heredia,538,Residencial,TRUE
2018,1,257,126,114,1516.2,ESPH,8,Preferencial monómica,610,39852.47,40505,1,Heredia,855,Servicios,TRUE
2018,1,2950,1446,1082,14390.6,ESPH,4,Comercios y servicios monómica,1001,90242.3,40502,1,Heredia,3587,Servicios,TRUE
2018,1,362,177,177,2354.1,ESPH,1,Residencial,11,1966.06,40102,1,Heredia,373,Residencial,TRUE
2018,1,520,255,255,3391.5,ESPH,1,Residencial,73,4769.52,40505,1,Heredia,593,Residencial,TRUE
2018,1,1140,559,280,3724,ESPH,4,Comercios y servicios monómica,585,52739.44,40502,1,Heredia,1446,Servicios,TRUE
2018,2,290,142,142,1888.6,ESPH,1,Residencial,43,2829.59,40103,1,Heredia,333,Residencial,TRUE
2018,2,342,168,54,718.2,ESPH,1,Residencial,0,1974.29,40102,1,Heredia,228,Residencial,TRUE
2018,2,753,369,220,2926,ESPH,4,Comercios y servicios monómica,0,2722.85,40501,1,Heredia,604,Servicios,TRUE
2018,2,608,298,164,2181.2,ESPH,8,Preferencial monómica,1596,105032.33,40504,1,Heredia,2070,Servicios,TRUE
2018,2,0,0,0,0,ESPH,8,Preferencial monómica,436,28693.1,40504,1,Heredia,436,Servicios,FALSE
2018,2,952,466,271,3604.3,ESPH,1,Residencial,450,34431.58,40502,1,Heredia,1207,Residencial,TRUE
2018,2,0,0,0,0,ESPH,1,Residencial,823,66167.01,40501,1,Heredia,823,Residencial,FALSE
2018,2,1033,506,302,4016.6,ESPH,4,Comercios y servicios monómica,0,2722.09,40501,1,Heredia,829,Servicios,TRUE
2018,2,4334,2124,996,13246.8,ESPH,6,Industrial monómica,3131,284137.77,40101,1,Heredia,6337,Industrial,TRUE
2018,2,2575,1262,734,9762.2,ESPH,8,Preferencial monómica,0,1974.69,40504,1,Heredia,2047,Servicios,TRUE
2018,2,116,57,57,758.1,ESPH,1,Residencial,326,23882.33,40502,1,Heredia,442,Residencial,TRUE
2018,2,310,152,152,2021.6,ESPH,1,Residencial,109,7172.79,40102,1,Heredia,419,Residencial,TRUE
2018,2,392,192,112,1489.6,ESPH,1,Residencial,0,1974.3,40103,1,Heredia,312,Residencial,TRUE
2018,2,55,27,27,359.1,ESPH,1,Residencial,712,56723.3,40205,1,Heredia,767,Residencial,TRUE
2018,2,158,77,77,1024.1,ESPH,1,Residencial,47,3092.66,40104,1,Heredia,205,Residencial,TRUE
2018,2,366,179,179,2380.7,ESPH,1,Residencial,36,2369.15,40601,1,Heredia,402,Residencial,TRUE
2018,2,1766,865,709,9429.7,ESPH,8,Preferencial monómica,0,1974.69,40103,1,Heredia,1610,Servicios,TRUE
2018,2,349,171,171,2274.3,ESPH,1,Residencial,248,17245.69,40601,1,Heredia,597,Residencial,TRUE
2018,2,165,81,81,1077.3,ESPH,1,Residencial,282,20138.43,40104,1,Heredia,447,Residencial,TRUE
2018,2,3453,1692,1692,22503.6,ESPH,4,Comercios y servicios monómica,452,41019.01,40101,1,Heredia,3905,Servicios,TRUE
2018,2,6101,2989,1789,23793.7,ESPH,6,Industrial monómica,0,2722.76,40104,1,Heredia,4901,Industrial,TRUE
2018,2,1955,958,958,12741.4,ESPH,4,Comercios y servicios monómica,738,66973.93,40104,1,Heredia,2693,Servicios,TRUE
2018,2,217,106,13,172.9,ESPH,1,Residencial,729,58169.73,40601,1,Heredia,853,Residencial,TRUE
2018,2,1825,894,795,10573.5,ESPH,4,Comercios y servicios monómica,835,75776.13,40103,1,Heredia,2561,Servicios,TRUE
2018,2,172,84,84,1117.2,ESPH,1,Residencial,122,8029.03,40205,1,Heredia,294,Residencial,TRUE
2018,2,228,112,112,1489.6,ESPH,1,Residencial,260,18267.05,40104,1,Heredia,488,Residencial,TRUE
2018,2,342,168,168,2234.4,ESPH,1,Residencial,152,10002.96,40101,1,Heredia,494,Residencial,TRUE
2018,2,376,184,184,2447.2,ESPH,1,Residencial,136,8950.58,40101,1,Heredia,512,Residencial,TRUE
2018,2,387,190,190,2527,ESPH,1,Residencial,129,8489.22,40505,1,Heredia,516,Residencial,TRUE
2018,2,113,55,15,199.5,ESPH,1,Residencial,628,49576.17,40104,1,Heredia,701,Residencial,TRUE
2018,2,251,123,123,1635.9,ESPH,1,Residencial,244,16905.8,40104,1,Heredia,495,Residencial,TRUE
2018,2,470,230,230,3059,ESPH,1,Residencial,120,7896.81,40101,1,Heredia,590,Residencial,TRUE
2018,2,375,184,184,2447.2,ESPH,1,Residencial,47,3092.9,40103,1,Heredia,422,Residencial,TRUE
2018,2,300,147,37,492.1,ESPH,4,Comercios y servicios monómica,887,80495.12,40104,1,Heredia,1077,Servicios,TRUE
2018,2,856,419,69,917.7,ESPH,1,Residencial,0,1974.24,40101,1,Heredia,506,Residencial,TRUE
2018,2,585,287,287,3817.1,ESPH,8,Preferencial monómica,128,8423.73,40504,1,Heredia,713,Servicios,TRUE
2018,2,310,152,135,1795.5,ESPH,1,Residencial,0,1974.27,40601,1,Heredia,293,Residencial,TRUE
2018,2,0,0,0,0,ESPH,1,Residencial,455,34857.25,40101,1,Heredia,455,Residencial,FALSE
2018,2,896,439,439,5838.7,ESPH,4,Comercios y servicios monómica,115,10436.46,40502,1,Heredia,1011,Servicios,TRUE
2018,2,301,147,147,1955.1,ESPH,4,Comercios y servicios monómica,279,25319.66,40104,1,Heredia,580,Servicios,TRUE
2018,2,319,156,140,1862,ESPH,1,Residencial,258,18096.25,40101,1,Heredia,561,Residencial,TRUE
2018,2,234,115,115,1529.5,ESPH,1,Residencial,391,29411.91,40104,1,Heredia,625,Residencial,TRUE
2018,2,305,149,141,1875.3,ESPH,8,Preferencial monómica,643,42316.21,40505,1,Heredia,940,Servicios,TRUE
2018,2,3117,1527,1255,16691.5,ESPH,4,Comercios y servicios monómica,661,59986.07,40502,1,Heredia,3506,Servicios,TRUE
2018,2,420,206,206,2739.8,ESPH,1,Residencial,24,1974.26,40102,1,Heredia,444,Residencial,TRUE
2018,2,578,283,283,3763.9,ESPH,1,Residencial,53,3487.59,40505,1,Heredia,631,Residencial,TRUE
2018,2,1241,608,277,3684.1,ESPH,4,Comercios y servicios monómica,591,53633.18,40502,1,Heredia,1501,Servicios,TRUE
2018,3,307,150,150,1995,ESPH,1,Residencial,14,1974.14,40103,1,Heredia,321,Residencial,TRUE
2018,3,394,193,137,1822.1,ESPH,1,Residencial,0,1974.05,40102,1,Heredia,338,Residencial,TRUE
2018,3,821,402,275,3657.5,ESPH,4,Comercios y servicios monómica,0,2722.68,40501,1,Heredia,694,Servicios,TRUE
2018,3,115,56,38,505.4,ESPH,8,Preferencial monómica,1667,109705.19,40504,1,Heredia,1764,Servicios,TRUE
2018,3,0,0,0,0,ESPH,8,Preferencial monómica,464,30535.66,40504,1,Heredia,464,Servicios,FALSE
2018,3,725,355,355,4721.5,ESPH,1,Residencial,167,10989.82,40603,1,Heredia,892,Residencial,TRUE
2018,3,1079,529,251,3338.3,ESPH,1,Residencial,0,1974.78,40502,1,Heredia,801,Residencial,TRUE
2018,3,0,0,0,0,ESPH,1,Residencial,880,71016.01,40501,1,Heredia,880,Residencial,FALSE
2018,3,1120,549,316,4202.8,ESPH,4,Comercios y servicios monómica,0,2722.79,40501,1,Heredia,887,Servicios,TRUE
2018,3,4562,2235,1248,16598.4,ESPH,6,Industrial monómica,0,2722.81,40101,1,Heredia,3575,Industrial,TRUE
2018,3,2920,1431,1469,19537.7,ESPH,8,Preferencial monómica,0,1973.89,40504,1,Heredia,2958,Servicios,TRUE
2018,3,1110,544,381,5067.3,ESPH,4,Comercios y servicios monómica,792,71873.57,40103,1,Heredia,1739,Servicios,TRUE
2018,3,1569,769,769,10227.7,ESPH,4,Comercios y servicios monómica,222,20146.13,40103,1,Heredia,1791,Servicios,TRUE
2018,3,1854,908,891,11850.3,ESPH,4,Comercios y servicios monómica,283,25682.47,40103,1,Heredia,2120,Servicios,TRUE
2018,3,2658,1302,1302,17316.6,ESPH,4,Comercios y servicios monómica,436,39566.85,40102,1,Heredia,3094,Servicios,TRUE
2018,3,269,132,132,1755.6,ESPH,1,Residencial,205,13587.57,40502,1,Heredia,474,Residencial,TRUE
2018,3,314,154,154,2048.2,ESPH,1,Residencial,105,6910.46,40102,1,Heredia,419,Residencial,TRUE
2018,3,414,203,88,1170.4,ESPH,1,Residencial,0,1974.17,40103,1,Heredia,299,Residencial,TRUE
2018,3,713,349,349,4641.7,ESPH,1,Residencial,210,14012.67,40205,1,Heredia,923,Residencial,TRUE
2018,3,165,81,81,1077.3,ESPH,1,Residencial,36,2368.79,40104,1,Heredia,201,Residencial,TRUE
2018,3,381,187,178,2367.4,ESPH,1,Residencial,0,1974.42,40601,1,Heredia,372,Residencial,TRUE
2018,3,1878,920,617,8206.1,ESPH,8,Preferencial monómica,0,1974.25,40103,1,Heredia,1575,Servicios,TRUE
2018,3,384,188,188,2500.4,ESPH,1,Residencial,115,7568.03,40601,1,Heredia,499,Residencial,TRUE
2018,3,173,85,85,1130.5,ESPH,1,Residencial,293,21074.35,40104,1,Heredia,466,Residencial,TRUE
2018,3,4235,2075,2075,27597.5,ESPH,4,Comercios y servicios monómica,22,2722.51,40101,1,Heredia,4257,Servicios,TRUE
2018,3,6293,3084,2525,33582.5,ESPH,6,Industrial monómica,0,2722.87,40104,1,Heredia,5734,Industrial,TRUE
2018,3,2039,999,999,13286.7,ESPH,4,Comercios y servicios monómica,770,69877.8,40104,1,Heredia,2809,Servicios,TRUE
2018,3,218,107,5,66.5,ESPH,1,Residencial,848,68294.02,40601,1,Heredia,964,Residencial,TRUE
2018,3,1930,946,936,12448.8,ESPH,4,Comercios y servicios monómica,552,50093.92,40103,1,Heredia,2472,Servicios,TRUE
2018,3,174,85,85,1130.5,ESPH,1,Residencial,142,9344.71,40205,1,Heredia,316,Residencial,TRUE
2018,3,263,129,129,1715.7,ESPH,1,Residencial,192,12635.21,40104,1,Heredia,455,Residencial,TRUE
2018,3,350,172,172,2287.6,ESPH,1,Residencial,128,8423.38,40101,1,Heredia,478,Residencial,TRUE
2018,3,375,184,184,2447.2,ESPH,1,Residencial,116,7634.22,40101,1,Heredia,491,Residencial,TRUE
2018,3,396,194,194,2580.2,ESPH,1,Residencial,108,7107.67,40505,1,Heredia,504,Residencial,TRUE
2018,3,472,231,231,3072.3,ESPH,1,Residencial,426,32389.72,40101,1,Heredia,898,Residencial,TRUE
2018,3,113,55,13,172.9,ESPH,1,Residencial,587,46088.18,40104,1,Heredia,658,Residencial,TRUE
2018,3,283,139,139,1848.7,ESPH,1,Residencial,149,9805.27,40104,1,Heredia,432,Residencial,TRUE
2018,3,497,244,244,3245.2,ESPH,1,Residencial,93,6120.64,40101,1,Heredia,590,Residencial,TRUE
2018,3,33,16,16,212.8,ESPH,1,Residencial,47,3093.27,40101,1,Heredia,80,Residencial,TRUE
2018,3,399,196,196,2606.8,ESPH,1,Residencial,24,1974.06,40103,1,Heredia,423,Residencial,TRUE
2018,3,330,162,5,66.5,ESPH,4,Comercios y servicios monómica,903,81947.39,40104,1,Heredia,1076,Servicios,TRUE
2018,3,921,451,65,864.5,ESPH,1,Residencial,0,1974.06,40101,1,Heredia,535,Residencial,TRUE
2018,3,682,334,334,4442.2,ESPH,8,Preferencial monómica,15,1973.99,40504,1,Heredia,697,Servicios,TRUE
2018,3,304,149,123,1635.9,ESPH,1,Residencial,0,1973.82,40601,1,Heredia,278,Residencial,TRUE
2018,3,424,208,208,2766.4,ESPH,1,Residencial,173,11385.59,40101,1,Heredia,597,Residencial,TRUE
2018,3,844,414,414,5506.2,ESPH,4,Comercios y servicios monómica,91,8257.83,40502,1,Heredia,935,Servicios,TRUE
2018,3,377,185,185,2460.5,ESPH,4,Comercios y servicios monómica,230,20872.68,40104,1,Heredia,607,Servicios,TRUE
2018,3,339,166,157,2088.1,ESPH,1,Residencial,188,12372.3,40101,1,Heredia,518,Residencial,TRUE
2018,3,235,115,115,1529.5,ESPH,1,Residencial,371,27710.36,40104,1,Heredia,606,Residencial,TRUE
2018,3,410,201,201,2673.3,ESPH,1,Residencial,225,15289.27,40101,1,Heredia,635,Residencial,TRUE
2018,3,352,172,172,2287.6,ESPH,8,Preferencial monómica,476,31325.65,40505,1,Heredia,828,Servicios,TRUE
2018,3,10704,5245,1558,20721.4,ESPH,4,Comercios y servicios monómica,615,55811.2,40502,1,Heredia,7632,Servicios,TRUE
2018,3,407,199,107,1423.1,ESPH,1,Residencial,0,1974.7,40102,1,Heredia,315,Residencial,TRUE
2018,3,644,316,269,3577.7,ESPH,1,Residencial,0,1974.74,40505,1,Heredia,597,Residencial,TRUE
2018,3,1511,740,389,5173.7,ESPH,4,Comercios y servicios monómica,381,34575.79,40502,1,Heredia,1541,Servicios,TRUE
2018,4,297,146,146,1834.41,ESPH,1,Residencial,12,2030.04,40103,1,Heredia,309,Residencial,TRUE
2018,4,382,187,36,453.7,ESPH,1,Residencial,0,2026.63,40102,1,Heredia,231,Residencial,TRUE
2018,4,842,413,284,3777.2,ESPH,4,Comercios y servicios monómica,0,2746.74,40501,1,Heredia,713,Servicios,TRUE
2018,4,458,224,167,2221.1,ESPH,8,Preferencial monómica,1122,74387,40504,1,Heredia,1523,Servicios,TRUE
2018,4,0,0,0,0,ESPH,8,Preferencial monómica,363,24066.28,40504,1,Heredia,363,Servicios,FALSE
2018,4,783,384,384,4913.96,ESPH,1,Residencial,225,15583.91,40603,1,Heredia,1008,Residencial,TRUE
2018,4,1050,515,191,2540.3,ESPH,1,Residencial,0,1986.37,40502,1,Heredia,726,Residencial,TRUE
2018,4,623,305,305,4056.5,ESPH,1,Residencial,215,14523.74,40501,1,Heredia,838,Residencial,TRUE
2018,4,1152,564,331,4402.3,ESPH,4,Comercios y servicios monómica,0,2746.78,40501,1,Heredia,919,Servicios,TRUE
2018,4,4599,2254,2184,28310.09,ESPH,6,Industrial monómica,0,2758.18,40101,1,Heredia,4529,Industrial,TRUE
2018,4,2986,1463,1953,25974.9,ESPH,8,Preferencial monómica,5,1989.11,40504,1,Heredia,3481,Servicios,TRUE
2018,4,993,487,270,3429,ESPH,4,Comercios y servicios monómica,937,86995.48,40103,1,Heredia,1713,Servicios,TRUE
2018,4,1356,664,466,5918.2,ESPH,4,Comercios y servicios monómica,0,2784.9,40103,1,Heredia,1158,Servicios,TRUE
2018,4,1587,778,630,8001,ESPH,4,Comercios y servicios monómica,710,65919.63,40103,1,Heredia,2149,Servicios,TRUE
2018,4,2606,1277,1093,13881.1,ESPH,4,Comercios y servicios monómica,0,2785.74,40102,1,Heredia,2422,Servicios,TRUE
2018,4,265,130,130,1729,ESPH,1,Residencial,188,12445.37,40502,1,Heredia,453,Residencial,TRUE
2018,4,305,149,149,1886.71,ESPH,1,Residencial,133,8967.2,40102,1,Heredia,438,Residencial,TRUE
2018,4,439,215,99,1316.7,ESPH,1,Residencial,0,1991.69,40103,1,Heredia,323,Residencial,TRUE
2018,4,652,319,319,3995.72,ESPH,1,Residencial,239,16969.28,40205,1,Heredia,891,Residencial,TRUE
2018,4,161,79,79,992.59,ESPH,1,Residencial,36,2436.09,40104,1,Heredia,197,Residencial,TRUE
2018,4,424,208,143,1829.92,ESPH,1,Residencial,0,2012.53,40601,1,Heredia,359,Residencial,TRUE
2018,4,1937,949,632,8234.34,ESPH,8,Preferencial monómica,0,1994.31,40103,1,Heredia,1620,Servicios,TRUE
2018,4,401,196,196,2606.8,ESPH,1,Residencial,111,7358.77,40601,1,Heredia,512,Residencial,TRUE
2018,4,169,83,83,1042.84,ESPH,1,Residencial,191,12923.87,40104,1,Heredia,360,Residencial,TRUE
2018,4,4154,2035,2034,27052.2,ESPH,4,Comercios y servicios monómica,0,2739.08,40101,1,Heredia,4153,Servicios,TRUE
2018,4,6252,3063,2162,27164.48,ESPH,6,Industrial monómica,0,2799.97,40104,1,Heredia,5351,Industrial,TRUE
2018,4,2009,984,984,12363.48,ESPH,4,Comercios y servicios monómica,625,58324.05,40104,1,Heredia,2634,Servicios,TRUE
2018,4,222,109,8,102.05,ESPH,1,Residencial,789,64590.25,40601,1,Heredia,910,Residencial,TRUE
2018,4,2329,1141,1141,15175.3,ESPH,4,Comercios y servicios monómica,187,17121.44,40103,1,Heredia,2516,Servicios,TRUE
2018,4,164,80,80,1002.05,ESPH,1,Residencial,141,9554.77,40205,1,Heredia,305,Residencial,TRUE
2018,4,288,141,141,1771.59,ESPH,1,Residencial,200,13533.01,40104,1,Heredia,488,Residencial,TRUE
2018,4,358,175,175,2232.66,ESPH,1,Residencial,127,8531.29,40101,1,Heredia,485,Residencial,TRUE
2018,4,368,180,180,2296.44,ESPH,1,Residencial,74,4971.06,40101,1,Heredia,442,Residencial,TRUE
2018,4,406,199,199,2646.7,ESPH,1,Residencial,84,5569.31,40505,1,Heredia,490,Residencial,TRUE
2018,4,419,205,204,2713.2,ESPH,1,Residencial,410,31259.49,40101,1,Heredia,828,Residencial,TRUE
2018,4,118,58,20,251.28,ESPH,1,Residencial,533,42664.7,40104,1,Heredia,613,Residencial,TRUE
2018,4,276,135,135,1696.2,ESPH,1,Residencial,146,9879.14,40104,1,Heredia,422,Residencial,TRUE
2018,4,483,237,237,3072.11,ESPH,1,Residencial,89,5933.19,40101,1,Heredia,572,Residencial,TRUE
2018,4,43,21,20,259.24,ESPH,1,Residencial,231,16004.32,40101,1,Heredia,273,Residencial,TRUE
2018,4,325,159,159,2019.3,ESPH,1,Residencial,53,3567.71,40103,1,Heredia,378,Residencial,TRUE
2018,4,292,143,15,188.46,ESPH,4,Comercios y servicios monómica,919,85758.84,40104,1,Heredia,1083,Servicios,TRUE
2018,4,955,468,68,881.44,ESPH,1,Residencial,0,1999.98,40101,1,Heredia,555,Residencial,TRUE
2018,4,722,354,354,4708.2,ESPH,8,Preferencial monómica,152,10077.13,40504,1,Heredia,874,Servicios,TRUE
2018,4,292,143,138,1765.94,ESPH,1,Residencial,0,2012.65,40601,1,Heredia,287,Residencial,TRUE
2018,4,626,307,271,3604.3,ESPH,1,Residencial,0,1988.92,40101,1,Heredia,590,Residencial,TRUE
2018,4,854,418,418,5235.78,ESPH,4,Comercios y servicios monómica,84,7849.59,40502,1,Heredia,938,Servicios,TRUE
2018,4,461,226,226,2909.56,ESPH,4,Comercios y servicios monómica,149,13742.75,40104,1,Heredia,610,Servicios,TRUE
2018,4,337,165,146,1892.51,ESPH,1,Residencial,230,15918.06,40101,1,Heredia,548,Residencial,TRUE
2018,4,223,109,109,1365.3,ESPH,1,Residencial,344,26168.19,40104,1,Heredia,567,Residencial,TRUE
2018,4,553,271,271,3441.7,ESPH,1,Residencial,75,5049.47,40101,1,Heredia,628,Residencial,TRUE
2018,4,318,156,156,2074.8,ESPH,8,Preferencial monómica,577,38254.16,40505,1,Heredia,895,Servicios,TRUE
2018,4,3599,1764,1244,16545.2,ESPH,4,Comercios y servicios monómica,0,2739.13,40502,1,Heredia,3079,Servicios,TRUE
2018,4,429,210,0,0,ESPH,1,Residencial,0,2026.6,40102,1,Heredia,219,Residencial,TRUE
2018,4,627,307,273,3630.9,ESPH,1,Residencial,0,1988.76,40505,1,Heredia,593,Residencial,TRUE
2018,4,1595,782,522,6942.6,ESPH,4,Comercios y servicios monómica,137,12507.25,40502,1,Heredia,1472,Servicios,TRUE
2018,5,255,125,125,1512.5,ESPH,1,Residencial,44,3029.28,40103,1,Heredia,299,Residencial,TRUE
2018,5,338,166,42,508.2,ESPH,1,Residencial,0,2064.85,40102,1,Heredia,214,Residencial,TRUE
2018,5,676,331,294,3557.4,ESPH,4,Comercios y servicios monómica,0,2847.79,40501,1,Heredia,639,Servicios,TRUE
2018,5,476,233,175,2117.5,ESPH,8,Preferencial monómica,1104,75999.59,40504,1,Heredia,1522,Servicios,TRUE
2018,5,0,0,0,0,ESPH,8,Preferencial monómica,310,21340.51,40504,1,Heredia,310,Servicios,FALSE
2018,5,733,359,359,4343.9,ESPH,1,Residencial,149,10257.57,40603,1,Heredia,882,Residencial,TRUE
2018,5,865,424,249,3012.9,ESPH,1,Residencial,0,2065.35,40502,1,Heredia,690,Residencial,TRUE
2018,5,662,324,324,3920.4,ESPH,1,Residencial,190,13079.4,40501,1,Heredia,852,Residencial,TRUE
2018,5,936,459,352,4259.2,ESPH,4,Comercios y servicios monómica,0,2847.95,40501,1,Heredia,829,Servicios,TRUE
2018,5,4070,1994,1983,23994.3,ESPH,6,Industrial monómica,1249,118579.61,40101,1,Heredia,5308,Industrial,TRUE
2018,5,2435,1193,1193,14435.3,ESPH,8,Preferencial monómica,1500,103260.36,40504,1,Heredia,3935,Servicios,TRUE
2018,5,614,301,36,435.6,ESPH,4,Comercios y servicios monómica,1467,139276.92,40103,1,Heredia,1816,Servicios,TRUE
2018,5,817,400,224,2710.4,ESPH,4,Comercios y servicios monómica,0,2848.39,40103,1,Heredia,641,Servicios,TRUE
2018,5,843,413,121,1464.1,ESPH,4,Comercios y servicios monómica,1594,151334.4,40103,1,Heredia,2145,Servicios,TRUE
2018,5,1563,766,552,6679.2,ESPH,4,Comercios y servicios monómica,0,2847.95,40102,1,Heredia,1349,Servicios,TRUE
2018,5,199,98,98,1185.8,ESPH,1,Residencial,281,20977.25,40502,1,Heredia,480,Residencial,TRUE
2018,5,237,116,116,1403.6,ESPH,1,Residencial,190,13080.03,40102,1,Heredia,427,Residencial,TRUE
2018,5,377,185,131,1585.1,ESPH,1,Residencial,0,2064.99,40103,1,Heredia,323,Residencial,TRUE
2018,5,497,319,319,3859.9,ESPH,1,Residencial,369,28809.07,40205,1,Heredia,866,Residencial,TRUE
2018,5,137,67,67,810.7,ESPH,1,Residencial,59,4061.35,40104,1,Heredia,196,Residencial,TRUE
2018,5,403,197,172,2081.2,ESPH,1,Residencial,0,2065.31,40601,1,Heredia,378,Residencial,TRUE
2018,5,1711,838,715,8651.5,ESPH,8,Preferencial monómica,0,2065.26,40103,1,Heredia,1588,Servicios,TRUE
2018,5,357,175,175,2117.5,ESPH,1,Residencial,132,9086.83,40601,1,Heredia,489,Residencial,TRUE
2018,5,145,71,71,859.1,ESPH,1,Residencial,255,18663.29,40104,1,Heredia,400,Residencial,TRUE
2018,5,3373,1653,1654,20013.4,ESPH,4,Comercios y servicios monómica,529,50223.51,40101,1,Heredia,3903,Servicios,TRUE
2018,5,5490,2690,2332,28217.2,ESPH,6,Industrial monómica,0,2847.85,40104,1,Heredia,5132,Industrial,TRUE
2018,5,1743,854,854,10333.4,ESPH,4,Comercios y servicios monómica,746,70824.9,40104,1,Heredia,2489,Servicios,TRUE
2018,5,199,98,9,108.9,ESPH,1,Residencial,801,67256.89,40601,1,Heredia,911,Residencial,TRUE
2018,5,1234,605,605,7320.5,ESPH,4,Comercios y servicios monómica,1324,125700.88,40103,1,Heredia,2558,Servicios,TRUE
2018,5,139,80,53,641.3,ESPH,1,Residencial,248,18039.63,40205,1,Heredia,360,Residencial,TRUE
2018,5,265,130,130,1573,ESPH,1,Residencial,265,19553.09,40104,1,Heredia,530,Residencial,TRUE
2018,5,309,151,151,1827.1,ESPH,1,Residencial,220,15547.84,40101,1,Heredia,529,Residencial,TRUE
2018,5,322,158,158,1911.8,ESPH,1,Residencial,182,12528.75,40101,1,Heredia,504,Residencial,TRUE
2018,5,326,160,160,1936,ESPH,1,Residencial,164,11289.32,40505,1,Heredia,490,Residencial,TRUE
2018,5,340,167,150,1815,ESPH,1,Residencial,498,40290.21,40101,1,Heredia,821,Residencial,TRUE
2018,5,110,54,16,193.6,ESPH,1,Residencial,544,44383.7,40104,1,Heredia,616,Residencial,TRUE
2018,5,256,125,125,1512.5,ESPH,1,Residencial,199,13698.66,40104,1,Heredia,455,Residencial,TRUE
2018,5,400,196,196,2371.6,ESPH,1,Residencial,159,10945.96,40101,1,Heredia,559,Residencial,TRUE
