Consumo,TCO,TCS,TIN,TMT,TMTb,TRE,TUD,Total general
3896,1,0,0,0,0,0,0,1
3899,1,0,0,0,0,0,0,1
3900,2,0,0,0,0,0,0,2
3901,3,0,0,0,0,0,0,3
3902,1,0,0,0,0,0,0,1
3905,0,0,0,0,0,1,0,1
3906,2,0,0,0,0,0,0,2
3908,1,0,0,0,0,0,0,1
3911,1,0,0,0,0,0,0,1
3913,1,0,0,0,0,0,0,1
3914,2,0,0,0,0,0,0,2
3915,2,0,0,0,0,0,0,2
3916,1,0,0,0,0,0,0,1
3917,5,0,3,0,0,0,0,8
3918,1,0,0,0,0,0,0,1
3919,2,0,0,0,0,0,0,2
3920,3,0,0,0,0,0,0,3
3922,1,0,0,0,0,0,0,1
3923,2,0,0,0,0,0,0,2
3925,1,0,0,0,0,0,0,1
3927,1,0,0,0,0,0,0,1
3928,1,0,0,0,0,0,0,1
3930,1,0,0,0,0,0,0,1
3932,1,0,0,0,0,0,0,1
3933,2,0,0,0,0,0,0,2
3935,1,0,0,0,0,0,0,1
3936,1,0,1,0,0,0,0,2
3937,1,0,0,0,0,0,0,1
3938,1,0,0,0,0,0,0,1
3939,3,1,0,0,0,1,0,5
3943,0,0,1,0,0,0,0,1
3944,1,0,0,0,0,0,0,1
3946,2,0,0,0,0,0,0,2
3947,1,0,0,0,0,0,0,1
3948,1,0,0,0,0,0,0,1
3949,1,0,0,0,0,0,0,1
3950,1,0,0,0,0,0,0,1
3951,0,1,0,0,0,0,0,1
3953,3,0,0,0,0,1,0,4
3954,1,0,0,0,0,0,0,1
3955,1,0,0,0,0,0,0,1
3956,1,0,0,0,0,0,0,1
3957,1,0,0,0,0,0,0,1
3958,1,0,0,0,0,0,0,1
3960,3,1,0,0,0,0,0,4
3962,2,0,0,0,0,0,0,2
3963,0,1,0,0,0,0,0,1
3965,1,0,0,0,0,0,0,1
3967,1,0,0,0,0,0,0,1
3968,4,0,1,0,0,0,0,5
3970,3,0,0,0,0,0,0,3
3971,0,0,1,0,0,0,0,1
3972,2,0,0,0,0,0,0,2
3974,1,0,0,0,0,0,0,1
3977,1,0,0,0,0,0,0,1
3978,6,0,1,0,0,1,0,8
3979,1,0,0,0,0,0,0,1
3980,1,0,0,0,0,1,0,2
3981,1,0,0,0,0,0,0,1
3983,1,0,0,0,0,0,0,1
3984,1,0,0,0,0,0,0,1
3985,1,0,0,0,0,0,0,1
3986,1,0,0,0,0,1,0,2
3987,2,0,0,0,0,1,0,3
3990,1,0,0,0,0,0,0,1
3992,1,0,0,0,0,2,0,3
3996,1,0,0,0,0,0,0,1
3998,3,0,0,0,0,0,0,3
4000,1,0,0,0,0,0,0,1
4001,4,0,0,0,0,0,0,4
4004,1,0,0,0,0,0,0,1
4005,1,0,0,0,0,1,0,2
4006,2,0,0,0,0,0,0,2
4007,3,1,0,0,0,1,0,5
4009,1,0,0,0,0,1,0,2
4014,1,0,1,0,0,0,0,2
4016,1,0,0,0,0,0,0,1
4018,1,0,0,0,0,0,0,1
4019,2,0,0,0,0,0,0,2
4020,5,0,0,0,0,0,0,5
4022,1,0,0,0,0,0,0,1
4023,1,0,0,0,0,0,0,1
4026,1,0,0,0,0,0,0,1
4028,1,0,0,0,0,0,0,1
4029,1,0,0,0,0,0,0,1
4030,1,0,0,0,0,0,0,1
4032,1,0,0,0,0,0,0,1
4033,1,0,0,0,0,0,0,1
4036,2,0,1,0,0,0,0,3
4038,2,0,0,0,0,0,1,3
4039,8,0,1,0,0,0,0,9
4041,1,0,0,0,0,0,0,1
4042,2,0,0,0,0,0,0,2
4044,1,0,0,0,0,0,0,1
4045,1,0,0,0,0,0,0,1
4048,1,0,0,0,0,0,0,1
4049,1,0,0,0,0,0,0,1
4052,1,0,0,0,0,0,0,1
4053,1,1,0,0,0,0,0,2
4054,1,0,0,0,0,0,0,1
4055,1,0,0,0,0,0,0,1
4057,1,0,1,0,0,0,0,2
4058,1,0,0,0,0,0,0,1
4059,1,0,0,0,0,0,0,1
4060,1,0,0,0,0,0,0,1
4061,2,0,0,0,0,0,0,2
4062,2,0,0,0,0,0,0,2
4063,0,0,1,0,0,0,0,1
4065,1,0,0,0,0,0,0,1
4067,1,0,0,0,0,0,0,1
4069,1,0,0,0,0,0,0,1
4072,2,0,0,0,0,0,0,2
4073,2,0,0,0,0,0,0,2
4074,2,0,0,0,0,0,0,2
4076,3,1,0,0,0,1,0,5
4077,1,0,0,0,0,0,0,1
4079,1,0,0,0,0,0,0,1
4080,1,0,0,0,0,0,0,1
4081,2,0,0,0,0,1,0,3
4083,3,1,0,0,0,0,0,4
4084,1,0,0,0,0,0,0,1
4087,1,0,0,0,0,0,0,1
4088,2,1,0,0,0,0,0,3
4089,1,0,0,0,0,0,0,1
4090,0,0,1,0,0,0,0,1
4091,1,0,0,0,0,0,0,1
4092,0,1,0,0,0,0,0,1
4093,1,0,0,0,0,0,0,1
4095,2,0,0,0,0,0,0,2
4097,1,0,0,0,0,0,0,1
4098,1,0,0,0,0,0,0,1
4099,1,0,0,0,0,0,0,1
4100,4,0,1,0,0,0,0,5
4101,1,0,0,0,0,0,0,1
4102,1,0,0,0,0,0,0,1
4103,1,0,0,0,0,0,0,1
4105,3,0,0,0,0,0,0,3
4106,1,0,0,0,0,0,0,1
4107,1,0,0,0,0,0,0,1
4108,3,0,0,0,0,0,0,3
4109,3,0,0,0,0,0,0,3
4110,2,0,0,0,0,1,0,3
4111,2,0,0,0,0,0,0,2
4112,1,0,0,0,0,0,0,1
4113,2,0,0,0,0,0,0,2
4114,0,0,0,0,0,1,0,1
4115,1,0,0,0,0,0,0,1
4116,1,0,0,0,0,0,0,1
4119,1,0,0,0,0,0,0,1
4121,1,0,0,0,0,0,0,1
4126,1,0,0,0,0,0,0,1
4130,2,0,0,0,0,0,0,2
4132,1,1,0,0,0,0,0,2
4133,0,1,0,0,0,0,0,1
4134,1,0,0,0,0,0,0,1
4135,1,0,0,0,0,0,0,1
4137,3,0,0,0,0,0,0,3
4138,1,0,0,0,0,0,0,1
4139,0,0,1,0,0,0,0,1
4140,1,0,1,0,0,1,0,3
4141,2,0,0,0,0,0,0,2
4143,1,0,0,0,0,0,0,1
4144,2,0,0,0,0,0,0,2
4145,0,1,0,0,0,0,0,1
4146,1,0,0,0,0,0,0,1
4147,2,0,0,0,0,0,0,2
4148,1,0,0,0,0,0,0,1
4149,1,0,0,0,0,0,0,1
4150,1,0,0,0,0,0,0,1
4151,2,0,1,0,0,0,0,3
4152,2,0,0,0,0,0,0,2
4154,1,0,0,0,0,0,0,1
4155,2,1,0,0,0,0,0,3
4156,0,0,0,0,0,1,0,1
4157,1,0,0,0,0,0,0,1
4162,4,1,1,0,0,1,0,7
4163,1,0,0,0,0,0,0,1
4165,1,0,0,0,0,0,0,1
4166,2,0,0,0,0,1,0,3
4168,1,0,0,0,0,0,0,1
4169,3,0,1,0,0,0,0,4
4170,1,0,0,0,0,0,0,1
4175,2,0,0,0,0,0,0,2
4176,1,0,0,0,0,0,0,1
4179,1,0,0,0,0,0,0,1
4181,1,0,0,0,0,0,0,1
4184,1,0,0,0,0,0,0,1
4186,1,0,1,0,0,0,0,2
4187,1,0,1,0,0,0,0,2
4190,2,0,1,0,0,0,0,3
4191,1,0,0,0,0,0,0,1
4192,2,0,0,0,0,0,0,2
4193,0,0,1,0,0,0,0,1
4195,1,0,1,0,0,0,0,2
4196,0,1,0,0,0,0,0,1
4197,0,0,1,0,0,0,0,1
4199,1,0,0,0,0,0,0,1
4200,2,0,0,0,0,1,0,3
4201,1,0,0,0,0,0,0,1
4202,1,0,0,0,0,0,0,1
4203,2,0,0,0,0,0,0,2
4204,2,0,0,0,0,0,0,2
4208,1,0,0,0,0,0,0,1
4209,1,0,0,0,0,0,0,1
4210,1,0,1,0,0,0,0,2
4211,1,0,0,0,0,0,0,1
4212,3,0,0,0,0,1,0,4
4214,2,0,0,0,0,0,0,2
4216,1,0,0,0,0,0,0,1
4218,2,0,0,0,0,0,0,2
4219,1,0,0,0,0,0,0,1
4220,1,0,0,0,0,0,0,1
4221,1,0,0,0,0,0,0,1
4222,1,0,0,0,0,0,0,1
4223,0,0,0,1,0,0,0,1
4224,1,0,0,0,0,0,0,1
4225,1,0,1,0,0,0,0,2
4229,1,0,0,0,0,0,0,1
4230,1,0,0,0,0,0,0,1
4231,2,0,1,0,0,0,0,3
4233,4,0,0,0,0,0,0,4
4234,1,0,0,0,0,0,0,1
4235,1,0,0,0,0,0,0,1
4236,1,0,0,0,0,0,0,1
4239,1,0,0,0,0,0,0,1
4240,4,0,0,0,0,0,0,4
4241,2,0,0,0,0,0,0,2
4243,4,0,0,0,0,0,0,4
4244,0,0,1,0,0,0,0,1
4245,2,0,0,0,0,0,0,2
4246,2,0,0,0,0,0,0,2
4247,1,0,0,0,0,0,0,1
4248,1,0,0,0,0,0,0,1
4253,1,0,0,0,0,0,0,1
4254,1,0,0,0,0,0,0,1
4256,1,0,0,0,0,1,0,2
4258,2,0,0,0,0,0,0,2
4261,1,0,0,0,0,0,0,1
4263,2,0,0,0,0,0,0,2
4264,2,0,0,0,0,0,0,2
4265,3,0,0,0,0,0,0,3
4266,3,0,0,0,0,0,0,3
4268,1,0,0,0,0,0,0,1
4269,2,0,1,0,0,0,0,3
4270,1,0,0,0,0,0,0,1
4273,1,0,0,0,0,0,0,1
4276,1,0,0,0,0,0,0,1
4277,2,0,0,0,0,0,0,2
4280,2,0,0,0,0,0,0,2
4283,1,0,0,0,0,0,0,1
4284,5,0,1,0,0,0,0,6
4285,1,0,0,0,0,0,0,1
4286,1,0,0,0,0,0,0,1
4288,1,0,0,0,0,0,0,1
4289,1,0,0,0,0,1,0,2
4295,2,0,0,0,0,0,0,2
4296,1,0,0,0,0,0,0,1
4298,1,0,0,0,0,0,0,1
4299,1,0,0,0,0,0,0,1
4301,2,0,0,0,0,0,0,2
4302,1,0,0,0,0,0,0,1
4304,1,0,0,0,0,0,0,1
4307,0,0,0,0,0,1,0,1
4308,1,0,0,0,0,0,0,1
4310,0,0,0,0,0,1,0,1
4312,1,0,0,0,0,0,0,1
4313,1,0,0,0,0,0,0,1
4314,1,0,1,0,0,0,0,2
4315,1,0,0,0,0,0,0,1
4316,0,0,0,0,0,1,0,1
4317,2,0,0,0,0,0,0,2
4318,1,0,0,0,0,0,0,1
4319,2,0,0,0,0,1,0,3
4320,1,0,0,0,0,1,0,2
4321,1,0,0,0,0,0,0,1
4322,0,0,1,0,0,0,0,1
4323,0,0,0,0,0,1,0,1
4324,2,0,0,0,0,0,0,2
4325,1,0,0,0,0,0,0,1
4326,1,0,0,0,0,0,0,1
4329,1,0,0,0,0,0,0,1
4330,1,0,0,0,0,0,0,1
4332,1,0,0,0,0,0,0,1
4333,0,0,0,0,0,1,0,1
4336,2,0,0,0,0,0,0,2
4337,1,0,0,0,0,0,0,1
4338,1,0,0,0,0,0,0,1
4340,1,0,0,0,0,0,0,1
4341,2,0,0,0,0,0,0,2
4342,1,0,0,0,0,0,0,1
4343,1,0,0,0,0,0,0,1
4344,1,0,0,0,0,0,0,1
4345,1,1,0,0,0,0,0,2
4347,1,0,0,0,0,0,0,1
4348,3,0,0,0,0,0,0,3
4351,1,0,0,0,0,0,0,1
4352,1,0,0,0,0,0,0,1
4353,1,0,1,0,0,0,0,2
4354,1,0,0,0,0,0,0,1
4355,1,0,0,0,0,0,0,1
4357,1,1,0,0,0,0,0,2
4358,3,0,1,0,0,0,0,4
4360,1,0,0,0,0,0,0,1
4363,2,0,0,0,0,0,0,2
4368,1,0,0,0,0,0,0,1
4369,1,0,0,0,0,0,0,1
4370,1,0,0,0,0,0,0,1
4371,2,0,0,0,0,0,0,2
4372,2,0,0,0,0,0,0,2
4374,1,0,0,0,0,0,0,1
4375,1,0,0,0,0,1,0,2
4377,1,0,0,0,0,0,0,1
4379,1,0,0,0,0,0,0,1
4380,2,0,0,0,0,1,0,3
4381,4,0,0,0,0,0,0,4
4383,1,0,0,0,0,0,0,1
4384,2,0,0,0,0,0,0,2
4386,0,0,1,0,0,0,0,1
4387,1,0,0,0,0,0,0,1
4391,2,0,0,0,0,0,0,2
4393,1,0,0,0,0,0,0,1
4394,1,0,0,0,0,0,0,1
4396,4,0,0,0,0,0,0,4
4399,1,0,0,0,0,0,0,1
4400,1,0,0,0,0,0,0,1
4401,0,0,1,0,0,0,0,1
4402,1,0,0,0,0,0,0,1
4403,0,1,0,0,0,0,0,1
4404,0,0,1,0,0,0,0,1
4406,4,0,0,0,0,0,0,4
4410,0,1,0,0,0,0,0,1
4412,1,0,1,0,0,0,0,2
4413,0,0,1,0,0,0,0,1
4414,0,1,0,0,0,0,0,1
4415,1,0,0,0,0,0,0,1
4418,1,2,0,0,0,0,0,3
4419,1,0,0,0,0,0,0,1
4420,4,0,0,0,0,0,0,4
4421,0,0,0,0,0,1,0,1
4422,2,0,0,0,0,0,0,2
4423,1,0,0,0,0,0,0,1
4424,1,0,0,0,0,0,0,1
4425,0,0,1,0,0,0,0,1
4427,1,0,0,0,0,0,0,1
4428,0,1,0,0,0,0,0,1
4430,1,0,0,0,0,0,0,1
4434,0,1,0,0,0,0,0,1
4435,1,0,0,0,0,0,0,1
4440,4,0,0,0,0,0,0,4
4442,1,0,0,0,0,0,0,1
4443,1,0,0,0,0,0,0,1
4444,0,0,1,0,0,0,0,1
4445,3,0,0,0,0,0,0,3
4446,0,0,1,0,0,0,0,1
4448,1,0,1,0,0,1,0,3
4450,1,0,0,0,0,0,0,1
4451,1,0,1,0,0,0,0,2
4452,2,0,0,0,0,0,0,2
4453,2,0,1,0,0,0,0,3
4456,1,0,0,0,0,0,0,1
4460,1,0,0,0,0,0,0,1
4462,2,0,0,0,0,0,0,2
4468,2,0,0,0,0,0,0,2
4469,1,0,0,0,0,0,0,1
4470,2,0,0,0,0,0,0,2
4473,1,0,0,0,0,0,0,1
4474,2,0,0,0,0,0,0,2
4475,1,0,0,0,0,0,0,1
4479,1,0,1,0,0,0,0,2
4480,1,0,0,0,0,0,0,1
4481,1,0,0,0,0,0,0,1
4482,1,0,0,0,0,0,0,1
4484,0,0,0,0,0,1,0,1
4485,2,0,0,0,0,0,0,2
4486,2,0,1,0,0,0,0,3
4487,1,0,1,0,0,0,0,2
4488,2,1,0,0,0,0,0,3
4489,1,0,0,0,0,0,0,1
4492,1,0,0,0,0,0,0,1
4494,1,0,0,0,0,0,0,1
4495,1,0,0,0,0,0,0,1
4496,2,0,0,0,0,0,0,2
4497,1,0,0,0,0,0,0,1
4498,1,0,0,0,0,0,0,1
4501,1,0,0,0,0,0,0,1
4502,0,0,1,0,0,0,0,1
4504,1,0,0,0,0,0,0,1
4505,1,0,0,0,0,0,0,1
4506,1,0,0,0,0,0,0,1
4508,0,0,1,0,0,0,0,1
4509,1,0,0,0,0,0,0,1
4510,1,0,0,0,0,0,0,1
4514,1,0,0,0,0,0,0,1
4515,0,0,0,0,0,1,0,1
4516,1,0,0,0,0,0,0,1
4518,2,0,0,0,0,1,0,3
4521,2,0,0,0,0,0,0,2
4525,1,0,0,0,0,0,0,1
4526,2,0,0,0,0,1,0,3
4529,6,0,0,0,0,1,0,7
4530,1,0,0,0,0,0,0,1
4532,1,0,0,0,0,0,0,1
4533,1,0,0,0,0,0,0,1
4535,1,0,0,0,0,0,0,1
4536,1,0,1,0,0,0,0,2
4537,1,0,0,0,0,0,0,1
4538,1,0,0,0,0,0,0,1
4540,3,0,0,0,0,0,0,3
4543,1,0,0,0,0,0,0,1
4544,1,0,0,0,0,0,0,1
4545,1,0,0,0,0,0,0,1
4546,2,0,0,0,0,0,0,2
4548,2,0,0,0,0,0,0,2
4549,0,0,1,0,0,0,0,1
4552,0,0,1,0,0,0,0,1
4554,1,0,0,0,0,0,0,1
4557,1,0,0,0,0,0,0,1
4558,0,0,1,0,0,0,0,1
4559,2,0,0,0,0,0,0,2
4560,1,0,1,0,0,0,0,2
4561,1,0,0,0,0,0,0,1
4563,1,0,0,0,0,0,0,1
4565,0,1,0,0,0,0,0,1
4566,0,0,0,0,0,1,0,1
4568,1,0,0,0,0,0,0,1
4569,1,0,0,0,0,0,0,1
4570,1,2,0,0,0,0,0,3
4571,3,0,0,0,0,0,0,3
4578,1,0,0,0,0,0,0,1
4581,1,0,0,0,0,0,0,1
4583,1,0,0,0,0,0,0,1
4584,1,0,0,0,0,0,0,1
4585,1,0,0,0,0,0,0,1
4588,2,0,0,0,0,0,0,2
4589,0,1,0,0,0,0,0,1
4590,1,0,0,0,0,0,0,1
4593,1,0,0,0,0,1,0,2
4596,2,0,0,0,0,0,0,2
4597,0,1,0,0,0,0,0,1
4598,1,0,0,0,0,0,0,1
4599,1,0,0,0,0,0,0,1
4601,1,0,0,0,0,0,0,1
4603,3,0,0,0,0,0,0,3
4604,1,0,0,0,0,0,0,1
4605,1,0,0,0,0,0,0,1
4606,1,0,0,0,0,0,0,1
4607,2,0,0,0,0,0,0,2
4608,0,0,1,0,0,0,0,1
4609,0,1,0,0,0,0,0,1
4612,1,0,1,0,0,0,0,2
4613,1,0,0,0,0,0,0,1
4614,1,0,0,0,0,0,0,1
4618,1,0,0,0,0,0,0,1
4619,2,0,0,0,0,0,0,2
4620,1,0,0,0,0,0,0,1
4623,1,0,0,0,0,0,0,1
4624,1,0,0,0,0,0,0,1
4625,0,0,0,0,0,1,0,1
4627,3,0,0,0,0,0,0,3
4628,0,1,0,0,0,0,0,1
4631,3,1,0,0,0,1,0,5
4633,4,0,0,0,0,0,0,4
4634,1,0,1,0,0,0,0,2
4637,0,0,1,0,0,0,0,1
4638,1,0,0,0,0,0,0,1
4639,1,0,0,0,0,0,0,1
4640,1,0,0,0,0,0,0,1
4641,2,0,0,0,0,0,0,2
4643,1,0,0,0,0,0,0,1
4644,1,0,0,0,0,0,0,1
4647,1,0,0,0,0,0,0,1
4651,4,0,2,0,0,0,0,6
4655,2,0,0,0,0,0,0,2
4656,2,0,0,0,0,0,0,2
4660,2,0,0,0,0,0,0,2
4661,2,0,0,0,0,0,0,2
4664,1,0,0,0,0,0,0,1
4667,1,0,0,0,0,0,0,1
4668,1,0,0,0,0,0,0,1
4670,0,0,0,0,0,1,0,1
4671,1,0,0,0,0,0,0,1
4674,1,0,0,0,0,0,0,1
4675,1,0,0,0,0,0,0,1
4678,1,0,1,0,0,0,0,2
4680,2,0,0,0,0,0,0,2
4681,1,0,0,0,0,0,0,1
4685,1,0,0,0,0,0,0,1
4686,0,1,0,0,0,0,0,1
4687,1,0,0,0,0,0,0,1
4689,1,0,0,0,0,0,0,1
4694,0,0,0,0,0,1,0,1
4695,1,1,0,0,0,0,0,2
4696,1,0,0,0,0,0,0,1
4697,1,0,0,0,0,0,0,1
4698,1,0,0,0,0,0,0,1
4699,1,0,0,0,0,0,0,1
4700,3,0,0,0,0,0,0,3
4701,2,0,0,0,0,1,0,3
4702,1,1,0,0,0,0,0,2
4707,1,0,0,0,0,0,0,1
4708,1,0,0,0,0,0,0,1
4710,0,1,0,0,0,0,0,1
4711,1,0,0,0,0,0,0,1
4712,3,0,0,0,0,0,0,3
4716,2,1,0,0,0,0,0,3
4719,1,0,0,0,0,0,0,1
4720,1,0,0,0,0,0,0,1
4721,1,0,0,0,0,0,0,1
4725,1,0,0,0,0,0,0,1
4728,2,0,0,0,0,0,0,2
4730,0,1,0,0,0,0,0,1
4731,1,0,0,0,0,0,0,1
4733,2,0,1,0,0,0,0,3
4735,1,0,0,0,0,0,0,1
4736,0,0,1,0,0,0,0,1
4737,2,0,0,0,0,0,0,2
4739,1,0,0,0,0,0,0,1
4740,1,0,0,0,0,0,0,1
4741,1,1,0,0,0,0,0,2
4742,2,0,0,0,0,0,0,2
4744,1,0,0,0,0,0,0,1
4747,1,0,0,0,0,0,0,1
4749,3,0,0,0,0,0,0,3
4751,1,0,0,0,0,0,0,1
4755,1,0,0,0,0,0,0,1
4756,1,0,0,0,0,0,0,1
4757,2,1,0,0,0,0,0,3
4761,1,0,0,0,0,0,0,1
4762,1,0,0,0,0,0,0,1
4763,1,0,0,0,0,0,0,1
4764,1,0,0,0,0,0,0,1
4765,1,0,0,0,0,0,0,1
4767,2,0,0,0,0,0,0,2
4772,0,0,1,0,0,1,0,2
4773,1,0,1,0,0,0,0,2
4774,6,0,0,0,0,0,0,6
4777,1,0,0,0,0,0,0,1
4778,0,1,0,0,0,0,0,1
4782,1,0,0,0,0,0,0,1
4784,1,0,1,0,0,0,0,2
4787,1,0,0,0,0,0,0,1
4788,3,0,0,0,0,0,0,3
4789,1,0,0,0,0,0,0,1
4790,1,0,0,0,0,0,0,1
4792,0,0,0,0,0,1,0,1
4794,1,0,0,0,0,0,0,1
4795,1,0,0,0,0,0,0,1
4797,1,0,0,0,0,0,0,1
4800,1,0,0,0,0,1,0,2
4801,1,0,0,0,0,0,0,1
4803,1,0,0,0,0,0,0,1
4806,1,0,0,0,0,0,0,1
4807,1,0,0,0,0,0,0,1
4809,3,0,0,0,0,0,0,3
4811,1,0,0,0,0,0,0,1
4812,1,0,0,0,0,0,0,1
4813,2,0,0,0,0,0,0,2
4814,2,1,1,0,0,0,0,4
4818,2,0,0,0,0,0,0,2
4819,0,0,0,0,0,1,0,1
4820,2,0,0,0,0,0,0,2
4822,2,0,0,0,0,0,0,2
4823,1,0,0,0,0,0,0,1
4827,1,0,0,0,0,0,0,1
4835,2,1,0,0,0,0,0,3
4836,1,0,0,0,0,0,0,1
4837,1,0,0,0,0,0,0,1
4838,1,0,0,0,0,1,0,2
4842,3,0,0,0,0,0,0,3
4843,1,0,0,0,0,0,0,1
4846,2,0,0,0,0,0,0,2
4847,2,0,0,0,0,0,0,2
4848,1,0,0,0,0,0,0,1
4852,1,0,0,0,0,0,0,1
4853,2,0,0,0,0,0,0,2
4854,2,0,0,0,0,0,0,2
4856,2,0,0,0,0,0,0,2
4857,1,0,0,0,0,0,0,1
4858,1,0,0,0,0,0,0,1
4860,1,0,1,0,0,0,0,2
4861,1,0,0,0,0,0,0,1
4863,2,0,0,0,0,0,0,2
4867,1,0,0,0,0,0,0,1
4869,1,0,0,0,0,0,0,1
4874,3,0,0,0,0,0,0,3
4876,1,0,0,0,0,0,0,1
4878,1,0,0,0,0,0,0,1
4879,1,0,0,0,0,0,0,1
4883,0,0,1,0,0,0,0,1
4884,2,0,0,0,0,0,0,2
4887,1,0,0,0,0,0,0,1
4888,0,0,1,0,0,0,0,1
4890,0,0,1,0,0,0,0,1
4891,1,0,0,1,0,0,0,2
4896,7,2,2,0,0,0,0,11
4897,1,0,0,0,0,0,0,1
4898,2,1,0,0,0,1,0,4
4899,1,0,0,0,0,0,0,1
4900,3,0,0,0,0,0,0,3
4906,2,0,0,0,0,0,0,2
4907,2,0,0,0,0,0,0,2
4908,1,0,0,0,0,0,0,1
4910,2,0,1,0,0,0,0,3
4911,2,0,0,0,0,0,0,2
4912,2,0,0,0,0,0,0,2
4914,2,0,0,0,0,0,0,2
4917,2,0,0,0,0,0,0,2
4918,1,0,0,0,0,0,0,1
4919,1,0,0,0,0,0,0,1
4920,1,0,1,0,0,0,0,2
4922,0,0,1,0,0,0,0,1
4923,1,0,0,0,0,0,0,1
4928,1,0,0,0,0,0,0,1
4932,0,0,0,0,0,1,0,1
4933,2,0,0,0,0,0,0,2
4934,1,0,0,0,0,0,0,1
4935,1,0,0,0,0,0,0,1
4936,1,0,0,0,0,0,0,1
4939,1,0,0,0,0,0,0,1
4940,2,0,0,0,0,0,0,2
4942,2,0,0,0,0,0,0,2
4943,1,0,0,0,0,0,0,1
4944,1,0,0,0,0,0,0,1
4945,1,0,1,0,0,0,0,2
4946,1,0,0,0,0,0,0,1
4955,0,0,1,0,0,0,0,1
4957,2,1,0,0,0,0,0,3
4958,1,0,0,0,0,0,0,1
4960,1,0,0,0,0,0,0,1
4963,1,0,0,0,0,0,0,1
4964,1,0,0,0,0,0,0,1
4970,0,0,1,0,0,0,0,1
4974,1,0,0,0,0,0,0,1
4977,1,0,0,0,0,0,0,1
4978,5,0,0,0,0,0,0,5
4979,0,0,1,0,0,0,0,1
4980,1,0,1,0,0,0,0,2
4981,0,0,1,0,0,0,0,1
4982,2,1,0,0,0,0,0,3
4983,2,0,0,0,0,0,0,2
4984,1,0,0,0,0,0,0,1
4986,2,0,0,0,0,0,0,2
4987,1,0,0,0,0,0,0,1
4988,1,0,0,0,0,0,0,1
4989,1,0,0,0,0,0,0,1
4990,1,0,0,0,0,0,0,1
4992,2,0,0,0,0,0,0,2
4999,0,0,0,0,0,1,0,1
5009,1,0,0,0,0,0,0,1
5011,1,0,0,0,0,0,0,1
5017,2,0,0,0,0,0,0,2
5018,1,0,0,0,0,0,0,1
5019,2,0,0,0,0,0,0,2
5020,3,0,1,0,0,0,0,4
5032,1,0,0,0,0,0,0,1
5033,1,0,0,0,0,0,0,1
5034,1,0,0,0,0,0,0,1
5035,0,0,1,0,0,0,0,1
5036,1,0,0,0,0,0,0,1
5037,1,0,0,0,0,0,0,1
5040,1,0,1,0,0,0,0,2
5045,1,0,0,0,0,0,0,1
5046,1,0,0,0,0,0,0,1
5047,1,0,0,0,0,0,0,1
5048,1,0,0,0,0,0,0,1
5051,0,0,1,0,0,0,0,1
5052,1,0,0,0,0,0,0,1
5053,3,0,0,0,0,0,0,3
5054,1,0,0,0,0,0,0,1
5055,1,0,0,0,0,0,0,1
5057,1,0,0,0,0,0,0,1
5058,0,0,1,0,0,0,0,1
5059,1,0,1,0,0,0,0,2
5060,1,0,0,0,0,0,0,1
5062,1,0,0,0,0,0,0,1
5065,1,0,0,0,0,0,0,1
5068,1,0,0,0,0,0,0,1
5071,2,0,0,0,0,0,0,2
5073,1,0,1,0,0,0,0,2
5074,1,0,0,0,0,0,0,1
5077,1,0,0,0,0,0,0,1
5079,0,0,1,0,0,0,0,1
5080,2,0,0,0,0,0,0,2
5082,1,0,0,0,0,0,0,1
5083,1,0,0,0,0,0,0,1
5087,1,0,1,0,0,0,0,2
5093,2,0,0,0,0,0,0,2
5096,1,0,0,0,0,0,0,1
5098,1,0,0,0,0,0,0,1
5099,1,0,1,0,0,0,0,2
5107,0,0,1,0,0,0,0,1
5109,1,0,0,0,0,0,0,1
5114,2,0,0,0,0,0,0,2
5116,3,0,0,0,0,0,0,3
5118,1,0,0,0,0,0,0,1
5121,1,0,0,0,0,0,0,1
5123,1,0,0,0,0,0,0,1
5126,1,0,0,0,0,0,0,1
5128,1,0,0,0,0,0,0,1
5129,1,0,0,0,0,1,0,2
5131,1,0,2,0,0,0,0,3
5132,1,0,0,0,0,0,0,1
5137,2,0,0,0,0,0,0,2
5141,0,1,0,1,0,1,0,3
5142,1,0,0,0,0,0,0,1
5143,2,0,0,0,0,0,0,2
5145,1,0,0,0,0,0,0,1
5146,1,0,0,0,0,0,0,1
5150,1,0,0,0,0,0,0,1
5152,0,1,0,0,0,0,0,1
5154,0,1,0,0,0,0,0,1
5159,0,0,0,0,0,1,0,1
5160,0,1,1,0,0,0,0,2
5163,1,0,0,0,0,0,0,1
5169,1,0,0,0,0,0,0,1
5172,1,0,0,0,0,0,0,1
5178,1,0,0,0,0,0,0,1
5179,2,0,0,0,0,0,0,2
5183,1,0,0,0,0,0,0,1
5184,1,0,0,0,0,0,0,1
5187,1,0,0,0,0,0,0,1
5188,1,0,0,0,0,0,0,1
5194,2,0,0,0,0,0,0,2
5195,1,0,0,0,0,0,0,1
5196,1,0,0,0,0,0,0,1
5197,1,0,1,0,0,0,0,2
5198,1,0,1,0,0,0,0,2
5199,1,0,0,0,0,0,0,1
5200,1,0,0,0,0,0,0,1
5205,2,0,0,0,0,0,0,2
5206,3,0,0,0,0,0,0,3
5207,2,0,0,0,0,0,0,2
5208,1,0,0,0,0,0,0,1
5209,1,0,0,0,0,1,0,2
